n,k,train_size,hidden_size,weight_decay,w_init_scale,seed,slug,maxRatio,minTrainLoss,minEvalLoss
30,3,500,128,0.01,1,7,9794523767622832,64455500.3163056,1.1920930376163597e-7,0.7043784856796265
30,3,250,16,0.01,1,7,9796861481827518,61886036.62260954,1.1920930376163597e-7,0.7056986093521118
30,3,1500,64,0.00001,1,0,9810362339992225,11407485.640121741,1.1920930376163597e-7,0.6990200281143188
30,3,1000,8,0.00001,1,0,981635571589828,2.358946421485356,0.5192332863807678,0.6930290460586548
30,3,250,16,0.1,1,7,9824682928921827,47281908.88853369,1.2063982524068706e-7,0.7088643908500671
30,3,250,8,0.00001,1,2,9825200545543172,629.9975949555873,0.011090472340583801,0.6956114768981934
30,3,2000,16,0.0001,1,4,9836832329574848,22102.11259959786,1.1920930376163597e-7,0.0000075469752118806355
30,3,250,8,0.0001,1,8,9837259349952403,36.15190523440719,0.15806876122951508,0.707952618598938
30,3,1000,64,1,1,6,9851301069086671,31.797566788133018,0.01201514434069395,0.34940069913864136
30,3,1500,32,0.01,1,4,9861750672336375,172362.93257773726,1.1920930376163597e-7,0.0006706614512950182
30,3,2000,128,0.1,1,2,9870083532483263,1372656.4613665985,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,64,0.01,1,2,987383189361756,2144976.994298816,1.1920930376163597e-7,0.037992291152477264
30,3,1000,16,0.00001,1,7,9875483092389482,84169.22434124656,1.1920930376163597e-7,0.0018234229646623135
30,3,250,64,0.001,1,7,989113958306784,62142548.592030935,1.1920930376163597e-7,0.7658544778823853
30,3,500,32,0.001,1,2,9905072535372663,60637988.77138844,1.1920930376163597e-7,0.701427161693573
30,3,1500,32,0.1,1,7,9936649262849269,79506.68583456447,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,8,0.00001,1,3,9943051685754574,314.68444124645697,1.1920930376163597e-7,0.0000015423770491906907
30,3,1500,64,0.001,1,1,9953948785100071,14008799.330020985,1.1920930376163597e-7,0.7046224474906921
30,3,500,128,0.001,1,0,9960500274473731,59035984.96236218,1.1920930376163597e-7,0.7024136781692505
30,3,1500,8,1,1,7,9972024479273207,1.2824728828298795,0.3712387681007385,0.3826889395713806
30,3,500,64,0.1,1,6,9973233657765365,61182420.7064871,1.1920930376163597e-7,0.7065294981002808
30,3,500,16,0.001,1,7,9975315039876702,56145737.30690654,1.1920930376163597e-7,0.7081525921821594
30,3,1000,64,0.01,1,0,9979387899926212,44208314.72995821,1.1920930376163597e-7,0.6974503993988037
30,3,1000,128,0.1,1,4,9989768917149711,24958339.024734136,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,64,0.001,1,2,9997067790132872,1021253.2532571253,1.1920930376163597e-7,0.06896018236875534
30,3,250,16,0.1,1,6,9998655110456909,57206477.1804565,1.1920930376163597e-7,0.7094016075134277
