embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
8,64,0.01,0.03,1,057718419844255964,10498342806897.312,1.8987045269272186e-9,96.29794252470434
4,64,0.001,3,5,05787704695649132,2.777694466861759,641.6269912391103,1558.5014770470468
64,32,0.0001,0.1,4,058015964885216986,3304181564077.3584,9.49094447458227e-9,2007.1674964613014
16,32,0.001,3,7,05804658498707227,5.0952919517964705,324.38115369536996,1263.4639169139264
8,64,0.001,3,8,05841560845516558,3.6973612841704604,422.23488123600134,1118.0795164529184
32,32,0.0001,0.1,7,05858745600450477,3452951228429.658,9.656003107994026e-9,1997.5651690605591
4,64,0.0001,0.3,8,05864525208113047,97578807206.00868,1.4707094068447438e-7,1282.6508468430156
8,8,0.001,3,2,058783337417172454,2.817778177889863,771.6430155435585,1985.9456049445625
4,16,0.0003,0.03,0,058898732183789715,501334410330.4623,5.5629125748782206e-9,795.4301897615223
32,64,0.001,0.3,0,05905489233893224,699018531858.7777,2.8331370803243484e-8,1989.6649885328327
8,64,0.0001,3,8,059302280843195,3.4985256454271925,423.50346750419703,1108.2840113702632
4,8,0.003,0.03,7,05953104547574195,1058805146690.353,9.534669275319984e-9,1189.7141834422976
